6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,14,0,0
6,0,0,0
6,15,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
7,0,0,0
6,0,0,0
6,0,0,0
7,0,0,0
6,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
6,0,0,0
7,0,0,0
10,0,0,0
7,0,0,0
9,0,0,0
6,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
6,0,0,0
14,0,0,0
7,0,0,0
7,0,0,0
8,0,0,0
8,0,0,0
9,0,0,0
14,21,0,0
7,0,0,0
14,21,0,0
9,0,0,0
0,0,0,0
7,0,0,0
8,0,0,0
6,0,0,0
8,0,0,0
14,0,0,0
8,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
14,0,0,0
10,0,0,0
0,0,0,0
16,0,0,0
11,0,0,0
15,0,0,0
15,0,0,0
12,0,0,0
11,0,0,0
15,0,0,0
14,0,0,0
14,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
0,0,0,0
6,0,0,0
5,17,0,0
16,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
14,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
14,0,0,0
14,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
8,17,25,0
21,0,0,0
21,0,0,0
21,0,0,0
14,0,0,0
0,0,0,0
0,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
0,0,0,0
0,0,0,0
11,0,0,0
0,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
14,25,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
0,0,0,0
11,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
14,25,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
14,25,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
14,25,0,0
21,0,0,0
14,25,0,0
21,0,0,0
21,0,0,0
14,25,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
14,25,0,0
21,0,0,0
14,25,0,0
0,0,0,0
15,0,0,0
0,0,0,0
0,0,0,0
8,26,0,0
8,27,0,0
8,28,0,0
8,26,0,0
8,26,0,0
8,25,0,0
8,24,0,0
8,24,0,0
8,25,0,0
0,0,0,0
7,0,0,0
6,0,0,0
0,0,0,0
8,26,0,0
8,26,0,0
8,27,0,0
8,27,0,0
6,0,0,0
8,0,0,0
7,0,0,0
8,0,0,0
8,16,31,0
8,25,0,0
8,26,0,0
9,0,0,0
6,0,0,0
0,0,0,0
18,0,0,0
18,0,0,0
0,0,0,0
0,0,0,0
18,0,0,0
18,0,0,0
18,0,0,0
0,0,0,0
21,0,0,0
18,32,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
14,0,0,0
0,0,0,0
8,0,0,0
14,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
15,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,28,34,0
7,0,0,0
7,25,0,0
8,0,0,0
8,26,0,0
0,0,0,0
8,0,0,0
8,26,0,0
7,0,0,0
6,0,0,0
0,0,0,0
9,0,0,0
19,0,0,0
0,0,0,0
8,0,0,0
0,0,0,0
8,0,0,0
9,0,0,0
0,0,0,0
8,0,0,0
0,0,0,0
8,0,0,0
6,24,0,0
3,12,32,0
3,12,32,0
3,12,32,0
12,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8,0,0,0
0,0,0,0
7,0,0,0
6,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
0,0,0,0
9,0,0,0
21,0,0,0
0,0,0,0
0,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
9,0,0,0
6,14,0,0
6,0,0,0
5,19,0,0
5,19,0,0
6,20,0,0
6,20,0,0
7,21,0,0
7,21,0,0
8,22,0,0
8,22,0,0
6,20,0,0
6,20,0,0
7,21,0,0
7,21,0,0
7,21,0,0
8,22,0,0
8,22,0,0
6,16,0,0
6,16,0,0
6,17,0,0
6,16,0,0
6,16,0,0
6,16,0,0
6,18,0,0
6,18,0,0
6,18,0,0
8,22,0,0
9,23,0,0
10,24,0,0
8,22,0,0
9,23,0,0
6,16,0,0
2,6,20,0
6,18,0,0
6,13,0,0
16,26,0,0
16,28,0,0
18,28,0,0
18,30,0,0
19,29,0,0
19,31,0,0
6,16,0,0
6,16,0,0
6,18,0,0
19,29,0,0
19,31,0,0
6,12,20,30
6,12,20,32
8,14,22,32
8,14,22,34
6,13,21,31
6,13,21,33
8,15,23,35
6,12,20,32
6,12,20,32
7,0,0,0
7,0,0,0
7,18,0,0
3,0,0,0
2,0,0,0
0,0,0,0
0,0,0,0
6,0,0,0
2,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
8,0,0,0
9,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
6,0,0,0
3,0,0,0
7,0,0,0
8,0,0,0
0,0,0,0
6,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
0,0,0,0
7,0,0,0
6,0,0,0
0,0,0,0
8,0,0,0
7,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
0,0,0,0
3,0,0,0
9,0,0,0
10,0,0,0
10,0,0,0
3,13,0,0
0,0,0,0
9,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
0,0,0,0
3,0,0,0
3,0,0,0
16,0,0,0
17,27,0,0
0,0,0,0
6,0,0,0
19,0,0,0
19,30,0,0
19,29,0,0
13,21,0,0
13,25,0,0
19,0,0,0
2,22,32,0
21,31,0,0
2,24,34,0
2,23,33,0
2,24,34,0
3,22,32,0
4,23,33,0
13,25,35,0
3,23,33,0
4,24,34,0
18,28,0,0
18,28,0,0
18,28,0,0
4,22,32,0
12,22,32,0
19,29,0,0
18,28,0,0
18,28,0,0
3,22,32,0
3,22,32,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21,0,0,0
0,0,0,0
7,0,0,0
0,0,0,0
7,14,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7,9,0,0
0,0,0,0
0,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,18,0,0
9,17,0,0
9,18,0,0
9,18,0,0
9,18,0,0
9,18,0,0
9,18,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,18,0,0
9,18,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,18,0,0
9,18,0,0
9,17,0,0
9,17,0,0
9,17,0,0
9,17,0,0
9,17,0,0
9,17,0,0
9,17,0,0
9,17,0,0
9,17,21,0
9,17,21,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,33,0,0
9,33,0,0
9,33,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,18,0,0
9,18,0,0
9,18,0,0
9,17,0,0
9,17,0,0
9,18,0,0
9,18,0,0
9,18,0,0
9,18,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,18,0,0
9,18,0,0
9,18,0,0
9,18,0,0
9,18,0,0
9,18,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,18,0,0
9,18,0,0
0,0,0,0
0,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11,0,0,0
12,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
10,22,0,0
10,22,0,0
10,22,0,0
10,0,0,0
10,0,0,0
10,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
11,0,0,0
11,0,0,0
11,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
3,0,0,0
11,0,0,0
11,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
8,0,0,0
8,0,0,0
3,0,0,0
3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10,0,0,0
10,0,0,0
10,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
0,0,0,0
6,0,0,0
6,0,0,0
0,0,0,0
6,13,21,34
6,13,22,0
5,22,0,0
6,23,0,0
6,13,21,34
6,13,21,34
6,13,21,34
6,13,21,34
6,13,21,0
3,0,0,0
5,14,34,0
5,22,0,0
6,23,0,0
7,24,0,0
5,13,26,38
5,13,26,39
5,13,26,40
5,13,26,41
5,13,26,42
5,13,26,43
5,14,34,0
5,13,26,43
5,14,34,0
11,18,27,0
5,22,30,0
6,23,31,0
7,24,32,0
5,13,26,38
5,13,26,40
5,13,26,42
5,13,26,43
5,13,26,38
5,13,26,39
5,13,26,43
6,13,21,33
5,13,25,42
5,13,25,37
5,13,25,42
5,13,25,37
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,14,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
5,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
7,0,0,0
9,0,0,0
5,0,0,0
7,0,0,0
7,0,0,0
0,0,0,0
3,0,0,0
3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6,0,0,0
0,0,0,0
0,0,0,0
16,0,0,0
0,0,0,0
3,0,0,0
0,0,0,0
0,0,0,0
6,0,0,0
0,0,0,0
0,0,0,0
3,0,0,0
0,0,0,0
0,0,0,0
16,0,0,0
16,0,0,0
16,0,0,0
17,0,0,0
17,0,0,0
17,27,0,0
17,0,0,0
10,18,0,0
17,0,0,0
17,0,0,0
17,0,0,0
17,0,0,0
17,27,0,0
17,27,0,0
12,20,0,0
13,21,0,0
17,28,0,0
17,28,0,0
17,0,0,0
17,27,0,0
0,0,0,0
6,0,0,0
5,17,0,0
8,0,0,0
8,0,0,0
10,0,0,0
5,17,0,0
8,0,0,0
2,19,0,0
8,0,0,0
2,10,0,0
2,10,0,0
6,0,0,0
2,10,0,0
6,0,0,0
4,20,0,0
9,0,0,0
4,20,0,0
3,20,0,0
3,20,0,0
3,11,0,0
3,11,0,0
8,0,0,0
9,0,0,0
6,21,0,0
4,19,0,0
9,0,0,0
4,19,0,0
7,19,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
8,19,0,0
0,0,0,0
0,0,0,0
14,22,0,0
8,19,32,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,17,0,0
9,16,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
9,17,0,0
9,16,0,0
6,0,0,0
8,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
6,21,0,0
6,0,0,0
8,0,0,0
9,0,0,0
9,0,0,0
9,0,0,0
6,21,0,0
6,21,0,0
4,19,0,0
9,0,0,0
4,19,0,0
9,0,0,0
4,19,0,0
4,19,0,0
6,0,0,0
4,19,0,0
9,0,0,0
4,19,0,0
9,0,0,0
4,19,0,0
4,19,0,0
9,0,0,0
9,0,0,0
6,19,0,0
4,17,0,0
0,0,0,0
7,19,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9,0,0,0
7,15,0,0
9,0,0,0
0,0,0,0
9,0,0,0
10,0,0,0
0,0,0,0
0,0,0,0
10,17,0,0
6,17,0,0
6,17,0,0
7,9,16,0
6,17,0,0
6,17,0,0
6,17,33,0
6,17,0,0
17,27,0,0
8,19,32,0
6,8,15,0
6,17,32,0
6,17,0,0
6,17,0,0
9,0,0,0
0,0,0,0
7,13,0,0
9,0,0,0
6,19,0,0
6,19,0,0
7,16,0,0
9,0,0,0
7,16,0,0
7,16,0,0
6,0,0,0
4,17,0,0
4,17,0,0
9,0,0,0
4,17,0,0
4,17,0,0
6,0,0,0
7,13,0,0
7,13,0,0
9,0,0,0
7,13,0,0
7,13,0,0
8,0,0,0
10,0,0,0
11,0,0,0
11,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
14,28,0,0
0,0,0,0
6,13,0,0
6,13,0,0
8,15,0,0
8,15,0,0
0,0,0,0
0,0,0,0
15,25,0,0
15,25,0,0
15,25,0,0
0,0,0,0
6,21,0,0
4,19,0,0
2,10,0,0
4,20,0,0
8,19,32,0
8,19,32,0
7,19,0,0
6,23,0,0
6,23,0,0
5,22,0,0
6,23,0,0
6,23,0,0
6,23,0,0
5,23,0,0
6,23,0,0
6,23,0,0
5,22,0,0
6,23,0,0
6,23,0,0
6,23,0,0
5,23,0,0
6,23,0,0
5,21,0,0
6,23,0,0
6,13,21,33
5,13,25,42
5,13,25,42
5,13,25,42
6,13,21,33
6,13,21,34
6,13,21,34
6,13,21,33
6,13,21,33
6,13,21,33
5,13,26,43
5,13,26,43
5,13,26,43
5,13,25,31
5,13,25,31
5,13,25,31
7,14,22,34
5,13,26,44
5,13,26,43
5,13,26,38
5,14,34,0
5,13,26,43
5,13,26,38
5,14,34,0
5,14,34,0
11,18,27,0
12,19,28,0
5,14,34,0
5,14,34,0
10,17,25,38
11,18,26,39
12,19,27,40
5,13,26,38
5,13,26,38
5,13,26,38
11,18,26,39
5,13,26,43
5,13,26,43
11,18,26,39
11,18,26,39
5,13,26,38
5,13,26,38
11,18,26,38
5,13,25,37
0,0,0,0
0,0,0,0
8,0,0,0
0,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
6,0,0,0
18,0,0,0
11,19,0,0
16,0,0,0
18,0,0,0
19,0,0,0
7,15,0,0
6,23,0,0
5,22,0,0
6,23,0,0
10,31,0,0
29,0,0,0
8,0,0,0
5,10,0,0
5,10,0,0
5,10,15,0
7,12,0,0
5,10,15,0
5,10,0,0
5,10,0,0
5,10,0,0
5,10,0,0
5,10,0,0
5,10,0,0
5,10,0,0
5,10,0,0
5,10,0,0
10,15,0,0
5,10,0,0
5,10,0,0
11,16,0,0
5,10,21,0
11,16,0,0
5,10,21,0
5,10,21,0
13,18,0,0
5,10,0,0
5,10,0,0
9,14,0,0
5,10,20,0
11,16,0,0
9,14,0,0
5,10,0,0
10,15,0,0
5,10,19,0
12,17,0,0
11,16,0,0
12,17,0,0
5,10,22,0
4,9,0,0
5,10,0,0
5,10,14,0
7,12,0,0
5,10,0,0
5,10,0,0
5,10,0,0
5,10,17,0
5,10,17,0
13,0,0,0
5,10,0,0
5,10,0,0
5,10,0,0
7,12,0,0
8,13,0,0
5,10,0,0
5,10,0,0
3,23,33,0
3,23,33,0
4,23,33,0
19,29,0,0
20,30,0,0
2,23,33,0
3,23,33,0
3,24,34,0
3,24,34,0
3,24,34,0
3,24,34,0
3,23,33,0
3,23,33,0
4,23,33,0
19,29,0,0
20,30,0,0
2,23,33,0
3,23,33,0
3,24,34,0
3,24,34,0
3,24,34,0
3,24,34,0
3,23,33,0
3,23,33,0
4,23,33,0
19,29,0,0
20,30,0,0
2,23,33,0
3,23,33,0
3,24,34,0
0,0,0,0
6,0,0,0
19,0,0,0
19,30,0,0
19,29,0,0
13,25,0,0
19,0,0,0
2,22,32,0
21,31,0,0
2,23,33,0
2,24,34,0
19,0,0,0
19,30,0,0
19,29,0,0
13,21,0,0
13,25,0,0
19,0,0,0
2,22,32,0
21,31,0,0
2,24,34,0
2,23,33,0
2,24,34,0
3,22,32,0
4,23,33,0
13,25,35,0
3,23,33,0
4,24,34,0
18,28,0,0
18,28,0,0
18,28,0,0
4,22,32,0
12,22,32,0
19,29,0,0
18,28,0,0
18,28,0,0
3,22,32,0
3,22,32,0
3,22,32,0
4,23,33,0
13,25,35,0
3,23,33,0
4,24,34,0
18,28,0,0
18,28,0,0
18,28,0,0
4,22,32,0
12,22,32,0
19,29,0,0
18,28,0,0
18,28,0,0
3,22,32,0
3,22,32,0
8,0,0,0
7,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
10,15,0,0
8,13,18,0
10,15,0,0
8,13,18,0
10,15,0,0
8,13,18,0
21,0,0,0
10,15,0,0
8,13,0,0
8,13,0,0
10,15,0,0
8,13,0,0
21,0,0,0
